Time,Symbol,Side,Quantity,Price,Value,P&L,Z-Score
13013,GSAT,BUY,37,1.47,54.39,,-2.6613
13014,GSAT,BUY,37,1.47,54.39,,-2.1831
13026,NSPR,BUY,11,4.50,49.50,,-2.2198
13205,GSAT,BUY,36,1.46,52.56,,-2.0647
13231,NSPR,SELL,23,4.50,103.50,-0.12,2.2786
13289,NSPR,BUY,12,4.36,52.32,,-2.0063
13290,NSPR,BUY,12,4.35,52.20,,-2.1553
13334,SOXL,BUY,1,42.60,42.60,,-3.8946
13335,SOXL,BUY,1,42.60,42.60,,-2.8235
13336,SOXL,BUY,1,42.60,42.60,,-2.2828
13449,OCGN,BUY,4,11.30,45.20,,-2.6917
13450,OCGN,BUY,4,11.30,45.20,,-2.2177
13463,NSPR,SELL,24,4.42,106.08,1.56,2.5143
13515,FCX,BUY,1,39.33,39.33,,-2.1774
13516,FCX,BUY,1,39.31,39.31,,-2.1162
13582,FCX,BUY,1,39.30,39.30,,-2.2796
13611,GSAT,BUY,34,1.46,49.64,,-2.0080
13628,GSAT,BUY,34,1.45,49.30,,-2.1106
13660,CCL,BUY,1,27.50,27.50,,-3.1390
13689,SOXL,BUY,1,42.48,42.48,,-3.3670
13690,SOXL,BUY,1,42.48,42.48,,-2.5764
13713,GSAT,BUY,33,1.45,47.85,,-2.0080
13751,OCGN,BUY,4,11.28,45.12,,-2.4652
13753,OCGN,BUY,4,11.28,45.12,,-2.0574
13848,CCIV,BUY,1,24.96,24.96,,-2.4597
13853,PLTR,BUY,1,24.16,24.16,,-2.8100
13879,CCIV,BUY,1,24.96,24.96,,-2.1106
13880,CCIV,BUY,1,24.95,24.95,,-2.7296
13891,CCIV,BUY,1,24.95,24.95,,-2.2324
13903,FNGU,BUY,1,33.62,33.62,,-3.4764
13904,FNGU,BUY,1,33.62,33.62,,-2.6339
13905,FNGU,BUY,1,33.60,33.60,,-2.5119
13927,CCIV,BUY,1,24.92,24.92,,-2.6616
13928,CCIV,BUY,1,24.92,24.92,,-2.2019
13947,CCIV,BUY,1,24.91,24.91,,-2.0444
13951,FNGU,BUY,1,33.60,33.60,,-2.0879
14011,PLTR,BUY,1,24.16,24.16,,-2.3008
14075,SOXL,BUY,1,42.48,42.48,,-2.1288
14103,RVPH,BUY,5,7.23,36.15,,-2.9843
14199,PLTR,BUY,1,24.15,24.15,,-2.1210
14213,SOXL,BUY,1,42.43,42.43,,-2.2398
14294,CHPT,BUY,1,27.04,27.04,,-2.1013
14308,ZOM,BUY,32,1.30,41.60,,-2.4010
14309,ZOM,BUY,31,1.30,40.30,,-2.0303
14422,GSAT,BUY,28,1.44,40.32,,-3.1623
14423,GSAT,BUY,28,1.44,40.32,,-2.4736
14424,GSAT,BUY,27,1.44,38.88,,-2.0647
14475,GSAT,SELL,480,1.46,700.80,-2.88,2.0095
14490,CAN,BUY,3,14.83,44.49,,-2.5883
14618,CCIV,BUY,1,24.92,24.92,,-2.6118
14619,CCIV,BUY,1,24.92,24.92,,-2.1766
14634,JOB,BUY,71,0.65,45.80,,-4.3589
14635,CCIV,BUY,1,24.91,24.91,,-2.2913
14636,CCIV,BUY,1,24.90,24.90,,-2.3050
14638,ZOM,BUY,34,1.29,43.86,,-2.3349
14639,ZOM,BUY,34,1.29,43.86,,-2.0000
14658,NSPR,BUY,9,4.62,41.58,,-2.3146
14662,ZOM,BUY,34,1.28,43.52,,-2.5355
14690,ZOM,BUY,33,1.28,42.24,,-2.0647
14697,IDEX,BUY,14,2.90,40.60,,-2.0460
14714,ZOM,BUY,33,1.27,41.91,,-2.2156
14724,NSPR,BUY,9,4.53,40.77,,-2.0335
14734,NSPR,BUY,9,4.50,40.50,,-2.2528
14761,MVIS,BUY,1,29.80,29.80,,-2.2619
14789,CAN,BUY,2,14.84,29.68,,-2.0828
14850,NSPR,BUY,9,4.40,39.60,,-2.7777
14858,NSPR,BUY,9,4.37,39.33,,-2.9511
14859,NSPR,BUY,9,4.38,39.42,,-2.1419
14908,NSPR,SELL,54,4.45,240.30,-0.90,2.2397
14937,CCIV,BUY,1,24.88,24.88,,-2.5236
14977,CCIV,BUY,1,24.88,24.88,,-2.2361
15014,MVIS,BUY,1,29.65,29.65,,-3.4201
15024,CCIV,BUY,1,24.86,24.86,,-3.1081
15025,CCIV,BUY,1,24.85,24.85,,-2.9061
15026,CCIV,BUY,1,24.85,24.85,,-2.3354
15032,NSPR,BUY,9,4.35,39.15,,-2.2659
15040,MVIS,BUY,1,29.65,29.65,,-2.6613
15041,ZOM,BUY,31,1.27,39.37,,-4.3589
15051,CCIV,BUY,1,24.81,24.81,,-2.8091
15052,CCIV,BUY,1,24.80,24.80,,-2.5023
15053,CCIV,BUY,1,24.80,24.80,,-2.0814
15070,CCIV,BUY,1,24.79,24.79,,-2.0133
15072,CCIV,BUY,1,24.76,24.76,,-2.3050
15132,NSPR,BUY,8,4.31,34.48,,-2.0667
15162,TIRX,BUY,2,14.14,28.28,,-2.3679
15168,ZOM,BUY,29,1.27,36.83,,-3.0000
15184,CCIV,BUY,1,24.66,24.66,,-2.1326
15193,TIRX,BUY,2,14.14,28.28,,-2.0696
15194,TIRX,BUY,2,14.14,28.28,,-2.1392
15243,NSPR,SELL,17,4.40,74.80,1.17,2.1490
15325,FNGU,SELL,6,33.71,202.26,0.40,2.1967
15341,ZOM,SELL,291,1.29,375.39,1.90,2.7340
15434,CHPT,SELL,1,27.15,27.15,0.11,2.0605
15540,GSAT,BUY,29,1.44,41.76,,-3.1623
15541,GSAT,BUY,29,1.44,41.76,,-2.4736
15542,GSAT,BUY,29,1.44,41.76,,-2.0647
15595,GSAT,BUY,29,1.43,41.47,,-2.5355
15596,GSAT,BUY,28,1.43,40.04,,-2.1106
15646,AMC,BUY,3,11.89,35.67,,-2.4010
15649,NKLA,BUY,3,12.69,38.07,,-2.1106
15654,NKLA,SELL,3,12.72,38.16,0.09,2.7143
15688,ZOM,BUY,31,1.29,39.99,,-2.0000
15695,NSPR,BUY,9,4.41,39.69,,-2.0303
15696,ZOM,BUY,30,1.29,38.70,,-2.0000
15749,NSPR,BUY,8,4.39,35.12,,-3.1623
15750,NSPR,BUY,8,4.39,35.12,,-2.4944
15763,FUBO,BUY,1,22.15,22.15,,-2.2678
15764,FUBO,BUY,1,22.12,22.12,,-2.4087
15789,CCIV,SELL,62,24.70,1531.40,-13.26,2.1250
15866,NSPR,SELL,25,4.47,111.75,1.82,2.2342
15870,ZOM,BUY,42,1.28,53.76,,-2.4915
15882,RVPH,BUY,7,7.21,50.47,,-2.3779
15911,RIBT,SELL,191,1.20,229.20,2.86,2.0647
15941,ZOM,BUY,43,1.28,55.04,,-2.0426
15948,RVPH,BUY,7,7.11,49.77,,-2.6860
15949,RVPH,BUY,7,7.10,49.70,,-2.2716
16033,AMC,BUY,4,11.88,47.52,,-2.9666
16035,CTRM,SELL,253,0.57,144.08,8.65,2.1586
16042,GSAT,BUY,38,1.42,53.96,,-2.3349
16055,MVIS,BUY,1,29.64,29.64,,-2.2016
16106,OCGN,BUY,4,11.24,44.96,,-2.2616
16231,GSAT,BUY,38,1.42,53.96,,-2.0095
16242,NSPR,BUY,12,4.41,52.92,,-2.0146
16276,PLTR,SELL,5,24.17,120.85,-0.06,2.3313
16299,CCIV,BUY,2,24.65,49.30,,-3.3049
16353,AMC,BUY,4,11.87,47.48,,-2.9711
16354,AMC,BUY,4,11.85,47.40,,-3.1641
16355,AMC,BUY,4,11.85,47.40,,-2.4758
16356,AMC,BUY,4,11.85,47.40,,-2.0673
16357,AMC,BUY,4,11.84,47.36,,-2.1129
16366,NSPR,SELL,12,4.58,54.96,2.04,2.2908
16436,CCIV,BUY,2,24.65,49.30,,-2.3276
16488,MVIS,SELL,18,29.85,537.30,-4.66,2.0214
16503,AMC,BUY,4,11.83,47.32,,-2.1106
16506,ZOM,BUY,44,1.27,55.88,,-2.7440
16507,ZOM,BUY,43,1.27,54.61,,-2.2361
16521,CCIV,BUY,2,24.64,49.28,,-2.1430
16547,CCIV,BUY,2,24.62,49.24,,-2.0909
16562,MVIS,BUY,1,29.50,29.50,,-2.6669
16563,MVIS,BUY,1,29.50,29.50,,-2.1966
16572,CCIV,BUY,2,24.60,49.20,,-2.3846
16577,MVIS,BUY,1,29.40,29.40,,-2.5363
16587,CCIV,BUY,2,24.59,49.18,,-2.2516
16620,CCIV,BUY,2,24.55,49.10,,-2.1484
16623,SENS,BUY,21,2.38,49.98,,-3.0000
16672,JOB,BUY,79,0.65,50.98,,-2.8954
16679,SKLZ,BUY,2,20.80,41.60,,-2.6540
16680,SKLZ,BUY,2,20.80,41.60,,-2.2052
16702,MVIS,BUY,1,29.08,29.08,,-3.3101
16703,OCGN,BUY,4,11.22,44.88,,-2.2876
16704,MVIS,BUY,1,29.08,29.08,,-2.5463
16708,MVIS,BUY,1,29.08,29.08,,-2.1086
16719,MVIS,BUY,1,29.01,29.01,,-2.0101
16737,AMC,BUY,4,11.80,47.20,,-2.3101
16765,CCIV,BUY,1,24.46,24.46,,-2.1138
16770,T,BUY,1,30.87,30.87,,-2.7105
16778,CCIV,BUY,1,24.45,24.45,,-2.1240
16792,SENS,SELL,21,2.40,50.40,0.42,3.1623
16824,SKLZ,BUY,2,20.76,41.52,,-2.2003
16825,SKLZ,BUY,2,20.74,41.48,,-2.3812
16826,SKLZ,BUY,2,20.74,41.48,,-2.0265
16830,ZOM,BUY,37,1.25,46.25,,-2.4111
16831,ZOM,BUY,36,1.25,45.00,,-2.1106
16834,CCIV,BUY,1,24.40,24.40,,-2.8896
16835,CCIV,BUY,1,24.40,24.40,,-2.3664
16856,CCIV,BUY,1,24.40,24.40,,-2.0332
16902,OCGN,BUY,3,11.20,33.60,,-2.4046
16904,OCGN,BUY,3,11.20,33.60,,-2.0161
16906,SENS,BUY,18,2.38,42.84,,-2.1106
16912,ZOM,BUY,34,1.25,42.50,,-2.3805
16913,ZOM,BUY,34,1.25,42.50,,-2.0000
16947,SKLZ,BUY,2,20.72,41.44,,-2.0140
17068,CCIV,BUY,1,24.15,24.15,,-2.0812
17089,CCIV,BUY,1,24.12,24.12,,-2.0812
17090,CCIV,BUY,1,24.10,24.10,,-2.1732
17105,GSAT,SELL,220,1.44,316.80,2.09,2.8832
17107,RIBT,BUY,37,1.19,44.03,,-2.3627
17114,NSPR,BUY,8,4.94,39.52,,-3.2732
17126,CCIV,BUY,1,24.02,24.02,,-2.3826
17129,NSPR,BUY,8,4.93,39.44,,-2.2930
17140,NSPR,BUY,9,4.70,42.30,,-3.1061
17144,NSPR,BUY,9,4.75,42.75,,-2.1704
17145,NSPR,BUY,9,4.70,42.30,,-2.1637
17147,SKLZ,BUY,2,20.70,41.40,,-2.1891
17185,TIRX,SELL,6,14.09,84.54,-0.30,2.1165
17203,SOXL,BUY,1,42.40,42.40,,-2.1972
17225,T,BUY,1,30.84,30.84,,-2.9442
17226,T,BUY,1,30.83,30.83,,-2.5816
17252,JOB,BUY,64,0.64,41.15,,-3.0420
17254,ZOM,SELL,374,1.27,474.98,0.75,2.3590
17298,AMC,BUY,3,11.70,35.10,,-2.6179
17312,NSPR,BUY,9,4.99,44.91,,-2.7038
17323,NSPR,BUY,9,4.98,44.82,,-2.4091
17325,NSPR,BUY,8,4.94,39.52,,-3.0353
17326,NSPR,BUY,8,4.91,39.28,,-2.9242
17327,NSPR,BUY,9,4.80,43.20,,-3.4611
17349,CCIV,SELL,23,24.21,556.83,-6.27,2.2628
17369,AMC,BUY,4,11.70,46.80,,-2.1947
17443,EMAN,BUY,15,3.12,46.80,,-2.1524
17450,NSPR,SELL,86,4.91,422.26,4.22,2.4758
17471,NSPR,BUY,10,4.81,48.10,,-2.0150
17533,MVIS,SELL,7,29.23,204.61,-0.04,2.3994
17540,T,BUY,1,30.83,30.83,,-2.1344
17563,RIBT,BUY,45,1.18,53.10,,-2.7386
17564,RIBT,BUY,44,1.18,51.92,,-2.2998
17577,RIBT,BUY,44,1.18,51.92,,-2.0000
17652,NSPR,SELL,10,5.12,51.20,3.10,3.1985
17703,ZOM,BUY,41,1.27,52.07,,-3.1623
17704,ZOM,BUY,40,1.27,50.80,,-2.4736
17721,NSPR,BUY,10,5.07,50.70,,-4.3589
17736,NSPR,SELL,10,5.24,52.40,1.70,3.7652
17801,MVIS,BUY,1,28.78,28.78,,-2.8886
17809,MVIS,BUY,1,28.90,28.90,,-2.0547
17863,NSPR,BUY,10,5.05,50.50,,-2.2912
17892,GE,BUY,3,13.18,39.54,,-4.3589
17893,GE,BUY,3,13.18,39.54,,-3.0000
17894,GE,BUY,3,13.17,39.51,,-2.5297
17895,GE,BUY,3,13.15,39.45,,-2.3715
17901,NSPR,BUY,9,5.00,45.00,,-2.3290
17902,NSPR,BUY,9,5.00,45.00,,-2.0034
17903,QS,BUY,1,39.09,39.09,,-2.7318
17921,ZOM,SELL,81,1.29,104.49,1.62,2.2361
18077,NSPR,SELL,28,5.07,141.96,1.46,2.5355
18114,QS,BUY,1,39.09,39.09,,-2.2625
18120,CCL,BUY,1,27.46,27.46,,-2.5336
18157,ZOM,BUY,38,1.27,48.26,,-2.0647
18180,CCL,BUY,1,27.46,27.46,,-2.1010
18204,QS,BUY,1,39.05,39.05,,-2.4693
18350,OCGN,SELL,59,11.17,659.03,-7.75,2.9814
18587,JOB,BUY,84,0.64,54.10,,-2.1100
18638,NSPR,BUY,10,5.06,50.60,,-2.6757
18639,NSPR,BUY,10,5.05,50.50,,-2.3774
18640,NSPR,BUY,10,5.05,50.50,,-2.0207
18662,NSPR,BUY,10,4.92,49.20,,-3.0237
18663,NSPR,BUY,10,4.92,49.20,,-2.4282
18665,NSPR,BUY,10,4.92,49.20,,-2.0444
18667,MVIS,SELL,2,29.00,58.00,0.32,2.3956
18683,RIBT,BUY,44,1.17,51.48,,-2.2831
18684,RIBT,BUY,43,1.17,50.31,,-2.0175
18715,RIBT,BUY,43,1.16,49.88,,-2.3805
18748,NSPR,BUY,10,4.83,48.30,,-2.2429
18762,NSPR,BUY,10,4.81,48.10,,-2.2816
18763,NSPR,BUY,10,4.80,48.00,,-2.1606
18809,NSPR,BUY,10,4.73,47.30,,-2.3711
18810,NSPR,BUY,10,4.70,47.00,,-2.6687
18811,NSPR,BUY,10,4.70,47.00,,-2.2828
18823,NSPR,BUY,10,4.64,46.40,,-2.6746
18824,NSPR,BUY,10,4.63,46.30,,-2.3894
18826,NSPR,BUY,10,4.63,46.30,,-2.0103
18842,DM,BUY,3,14.27,42.81,,-2.1375
18843,DM,BUY,3,14.21,42.63,,-2.1290
18884,QS,BUY,1,39.02,39.02,,-2.5156
18943,SKLZ,SELL,14,20.85,291.90,1.38,3.7476
19070,NSPR,BUY,10,4.69,46.90,,-4.3589
19072,NSPR,BUY,10,4.69,46.90,,-3.0000
19075,NSPR,SELL,170,4.85,824.50,6.80,4.3410
19153,BNGO,BUY,7,7.82,54.74,,-2.0060
19168,CCIV,BUY,2,24.20,48.40,,-2.2308
19227,NKLA,BUY,4,12.57,50.28,,-2.3541
19422,ZOM,SELL,38,1.28,48.64,0.38,2.2718
19433,ZOM,BUY,42,1.26,52.92,,-2.4401
19434,ZOM,BUY,42,1.26,52.92,,-2.0647
19486,ZOM,BUY,42,1.25,52.50,,-2.1690
19618,HYLN,BUY,5,9.83,49.15,,-2.6317
19826,ZOM,BUY,41,1.25,51.25,,-4.3589
19827,ZOM,BUY,40,1.25,50.00,,-3.0000
19828,ZOM,BUY,40,1.25,50.00,,-2.3805
19829,ZOM,BUY,40,1.25,50.00,,-2.0000
19971,PLTR,BUY,2,24.19,48.38,,-2.1106
20087,GE,SELL,12,13.20,158.40,0.36,2.0303
20243,SENS,BUY,21,2.38,49.98,,-2.4111
20244,SENS,BUY,21,2.38,49.98,,-2.0426
20264,CHPT,BUY,1,27.20,27.20,,-3.5419
20268,T,SELL,4,30.88,123.52,0.15,2.2418
20306,CHPT,BUY,1,27.20,27.20,,-2.7000
20335,CTRM,BUY,88,0.57,50.05,,-2.3846
20336,CTRM,BUY,87,0.57,49.48,,-3.0000
20341,CTRM,BUY,87,0.57,49.48,,-2.3805
20348,CTRM,BUY,86,0.57,48.89,,-2.5298
20349,CTRM,BUY,85,0.57,48.31,,-2.4737
20350,CTRM,BUY,84,0.57,47.73,,-2.6599
20435,LAC,BUY,2,15.92,31.84,,-2.0150
20438,LKCO,BUY,33,1.40,46.20,,-2.0943
20556,NAKD,SELL,278,0.74,205.03,6.30,2.9736
20582,CHPT,BUY,1,27.19,27.19,,-2.3466
20587,CCIV,BUY,2,24.21,48.42,,-2.0647
20595,CCIV,BUY,1,24.21,24.21,,-2.1667
20599,CCIV,BUY,1,24.18,24.18,,-2.7601
20669,PLTR,BUY,1,24.17,24.17,,-3.3414
20826,AMC,BUY,4,11.78,47.12,,-2.6294
20846,ZOM,SELL,287,1.26,361.62,2.03,4.3589
20848,AMC,BUY,4,11.78,47.12,,-2.2361
20852,AMC,SELL,58,11.82,685.56,-0.37,2.5170
20971,NKLA,BUY,4,12.50,50.00,,-3.6705
20972,NKLA,BUY,4,12.50,50.00,,-2.7575
20973,NKLA,BUY,4,12.50,50.00,,-2.2509
21353,MARA,BUY,1,34.76,34.76,,-2.2618
21397,ZOM,BUY,44,1.24,54.56,,-2.5236
21448,PLUG,BUY,1,29.47,29.47,,-2.4803
21449,PLUG,BUY,1,29.45,29.45,,-2.6009
21501,ZOM,BUY,43,1.24,53.32,,-2.1106
21596,CTRM,SELL,517,0.57,294.64,0.71,3.0922
21669,BB,BUY,6,9.18,55.08,,-2.9666
21720,TLGT,BUY,81,0.68,55.15,,-2.2389
21722,MVIS,BUY,1,29.05,29.05,,-2.5197
21749,RIOT,BUY,1,41.85,41.85,,-2.3772
21843,SNDL,BUY,60,0.90,53.90,,-2.1557
21844,SNDL,BUY,60,0.90,53.89,,-2.0979
21845,SNDL,BUY,59,0.90,52.98,,-2.0376
21908,IPOE,BUY,3,17.34,52.02,,-2.0667
21947,RIBT,BUY,45,1.16,52.20,,-2.0303
22084,GE,BUY,3,13.16,39.48,,-2.1182
22168,IPOE,BUY,2,17.33,34.66,,-2.3830
22285,RIOT,BUY,1,41.85,41.85,,-2.3496
22286,SNDL,BUY,56,0.90,50.23,,-2.0137
22317,MVIS,SELL,1,29.13,29.13,0.08,3.9792
22328,FUBO,BUY,2,22.22,44.44,,-3.9791
22329,FUBO,BUY,2,22.22,44.44,,-2.8550
22467,OCGN,BUY,4,11.14,44.56,,-2.4121
22477,MVIS,BUY,1,28.91,28.91,,-2.1972
22518,BNGO,BUY,6,7.79,46.74,,-2.0033
22547,MVIS,SELL,1,29.03,29.03,0.12,4.3589
22561,MVIS,BUY,1,28.90,28.90,,-2.0452
22576,NSPR,BUY,10,4.82,48.20,,-2.1609
22585,PLTR,BUY,1,24.17,24.17,,-2.5170
22586,PLTR,BUY,1,24.16,24.16,,-2.6647
22587,PLTR,BUY,1,24.16,24.16,,-2.1856
22615,OCGN,BUY,4,11.14,44.56,,-2.0226
22629,SNDL,BUY,52,0.90,46.59,,-2.0076
22690,MVIS,SELL,1,29.15,29.15,0.25,2.0830
22694,NSPR,BUY,9,4.77,42.93,,-2.0325
22695,NSPR,BUY,9,4.76,42.84,,-2.2906
22723,GSAT,BUY,31,1.45,44.95,,-2.0095
22728,OCGN,BUY,4,11.13,44.52,,-2.4401
22739,GE,BUY,3,13.15,39.45,,-2.0140
22749,NSPR,BUY,9,4.75,42.75,,-2.1760
22752,BNGO,BUY,5,7.77,38.85,,-3.0550
22773,NSPR,BUY,9,4.70,42.30,,-2.6496
22777,OCGN,BUY,3,11.12,33.36,,-2.6483
22778,OCGN,BUY,3,11.12,33.36,,-2.1856
22784,BNGO,BUY,5,7.77,38.85,,-2.5488
22787,QS,SELL,4,39.18,156.72,0.47,2.5112
22897,BNGO,BUY,5,7.75,38.75,,-2.9361
22902,NNDM,BUY,5,8.51,42.55,,-2.3714
22903,NNDM,BUY,5,8.51,42.55,,-2.0244
23004,TIRX,BUY,2,14.40,28.80,,-2.0070
23006,TIRX,BUY,2,14.35,28.70,,-2.3546
23110,CCIV,BUY,1,24.21,24.21,,-2.3047
23111,CCIV,BUY,1,24.20,24.20,,-2.4322
23312,MVIS,BUY,1,29.37,29.37,,-2.2794
23313,MVIS,BUY,1,29.36,29.36,,-2.3013
23315,MVIS,BUY,1,29.32,29.32,,-2.6517
23337,MVIS,BUY,1,29.33,29.33,,-2.0076
23392,SENS,BUY,16,2.37,37.92,,-2.0095
23442,MVIS,BUY,1,29.42,29.42,,-3.0934
23447,RIOT,SELL,2,42.04,84.08,0.38,4.1111
23457,MVIS,BUY,1,29.42,29.42,,-2.5828
23458,MVIS,BUY,1,29.42,29.42,,-2.1706
23459,FUBO,BUY,1,22.22,22.22,,-2.2987
23512,BNGO,BUY,5,7.75,38.75,,-2.0868
23566,GE,BUY,2,13.15,26.30,,-4.3589
23567,GE,BUY,2,13.15,26.30,,-3.0000
23568,GE,BUY,2,13.15,26.30,,-2.3805
23582,MVIS,BUY,1,29.37,29.37,,-2.0261
23585,MVIS,BUY,1,29.32,29.32,,-2.2809
23592,SOXL,SELL,8,42.50,340.00,-0.07,2.1656
23643,BB,BUY,4,9.18,36.72,,-2.3173
23660,OCGN,BUY,3,11.07,33.21,,-3.2660
23749,GE,SELL,12,13.17,158.04,0.21,2.5236
23752,CIDM,BUY,28,1.48,41.44,,-2.9720
23836,SNDL,BUY,46,0.89,41.15,,-2.0660
23893,MVIS,SELL,9,29.30,263.70,-0.63,2.6618
23894,OCGN,BUY,3,11.07,33.21,,-2.5355
23895,OCGN,BUY,3,11.07,33.21,,-2.1106
23909,NSPR,SELL,46,4.98,229.08,10.06,3.3273
23968,SOS,BUY,9,4.68,42.12,,-2.7080
24006,CIDM,BUY,30,1.48,44.40,,-2.6550
24007,CIDM,BUY,30,1.48,44.40,,-2.2718
24018,SOS,BUY,9,4.68,42.12,,-2.2260
24019,SOS,BUY,9,4.68,42.12,,-2.0030
24021,SOS,BUY,9,4.67,42.03,,-2.1732
24088,NSPR,BUY,8,4.93,39.44,,-2.8233
24089,NSPR,BUY,8,4.92,39.36,,-2.5458
24159,NNDM,BUY,4,8.50,34.00,,-2.9292
24160,NNDM,BUY,4,8.50,34.00,,-2.3834
24243,IPOE,BUY,2,17.32,34.64,,-2.3723
24244,IPOE,BUY,2,17.30,34.60,,-2.6750
24245,IPOE,BUY,2,17.30,34.60,,-2.2029
24246,IPOE,BUY,2,17.29,34.58,,-2.1580
24272,NNDM,BUY,4,8.50,34.00,,-2.0041
24297,ZOM,BUY,32,1.23,39.36,,-3.1623
24298,ZOM,BUY,31,1.23,38.13,,-3.0000
24299,ZOM,BUY,31,1.23,38.13,,-2.3805
24303,MVIS,BUY,1,29.20,29.20,,-2.9507
24304,MVIS,BUY,1,29.20,29.20,,-2.3805
24305,MVIS,BUY,1,29.20,29.20,,-2.0091
24400,NSPR,SELL,16,5.06,80.96,2.16,2.5708
24442,MVIS,BUY,1,29.10,29.10,,-2.3336
24443,MVIS,BUY,1,29.09,29.09,,-2.1668
24444,MVIS,BUY,1,29.07,29.07,,-2.0955
24445,MVIS,BUY,1,29.05,29.05,,-2.0152
24446,MVIS,BUY,1,29.02,29.02,,-2.0155
24479,MVIS,SELL,8,29.19,233.52,0.59,3.2779
24531,OCGN,BUY,3,11.05,33.15,,-2.1377
24532,OCGN,BUY,3,11.05,33.15,,-2.5236
24533,OCGN,BUY,3,11.05,33.15,,-2.0948
24537,OCGN,BUY,3,11.03,33.09,,-2.7307
24538,OCGN,BUY,3,11.03,33.09,,-2.2340
24540,OCGN,BUY,3,11.02,33.06,,-2.1766
24542,OCGN,BUY,3,11.01,33.03,,-2.0796
24673,MVIS,BUY,1,29.09,29.09,,-2.1338
24694,OCGN,SELL,48,11.04,529.92,-1.79,2.2689
24812,MVIS,SELL,1,29.30,29.30,0.21,2.3382
24942,ZOM,SELL,181,1.24,224.44,0.94,3.0000
24943,OCGN,BUY,4,10.98,43.92,,-2.5355
24949,OCGN,BUY,4,10.98,43.92,,-2.1210
24952,MVIS,BUY,1,29.21,29.21,,-2.1252
25068,OCGN,BUY,3,10.96,32.88,,-2.0813
25069,OCGN,BUY,3,10.95,32.85,,-2.3834
25073,SNDL,BUY,47,0.89,41.98,,-2.1901
25084,OCGN,BUY,3,10.95,32.85,,-2.1501
25112,MVIS,SELL,1,29.39,29.39,0.18,2.9334
25131,RIBT,SELL,345,1.18,407.10,2.26,2.3349
25187,SQQQ,BUY,4,10.51,42.04,,-2.3590
25318,RIOT,BUY,1,42.04,42.04,,-3.0914
25319,RIOT,BUY,1,42.05,42.05,,-2.1793
25327,MVIS,BUY,1,29.39,29.39,,-2.2077
25328,MVIS,BUY,1,29.36,29.36,,-2.5254
25329,MVIS,BUY,1,29.35,29.35,,-2.2669
25358,MVIS,BUY,1,29.33,29.33,,-2.3223
25386,BNGO,BUY,5,7.73,38.65,,-2.0360
25411,MVIS,SELL,4,29.38,117.52,0.09,2.9943
25454,TIRX,BUY,3,14.20,42.60,,-2.1077
25455,TIRX,BUY,3,14.16,42.48,,-2.2394
25489,SEAH,BUY,4,10.35,41.40,,-2.0248
25506,SEAH,BUY,4,10.33,41.32,,-2.1676
25637,CCIV,SELL,8,24.27,194.16,0.54,2.5281
25650,MVIS,BUY,1,29.56,29.56,,-2.8572
25681,MARA,SELL,1,35.07,35.07,0.31,2.0140
25685,NKLA,SELL,16,12.56,200.96,0.68,2.7015
25697,NSPR,BUY,9,5.08,45.72,,-2.3349
25727,TIRX,BUY,3,14.10,42.30,,-2.1014
25733,NSPR,BUY,9,5.07,45.63,,-2.0402
25741,OCGN,SELL,17,10.98,186.66,0.24,2.3723
25761,GEVO,BUY,6,7.50,45.00,,-2.6194
25787,BNGO,BUY,6,7.70,46.20,,-2.2212
25797,RIOT,BUY,1,42.03,42.03,,-2.3837
25799,TIRX,BUY,3,14.09,42.27,,-2.0577
25801,TIRX,BUY,3,14.05,42.15,,-2.0086
25802,TIRX,BUY,3,14.00,42.00,,-2.2101
25831,GEVO,BUY,6,7.50,45.00,,-2.1649
25908,MVIS,BUY,1,29.54,29.54,,-3.1600
25938,MVIS,BUY,1,29.52,29.52,,-2.6167
25939,MVIS,BUY,1,29.53,29.53,,-2.0087
25956,NSPR,SELL,18,5.14,92.52,1.17,2.0405
26040,TIRX,SELL,22,14.10,310.20,-1.10,3.8861
26074,MVIS,BUY,1,29.42,29.42,,-2.2527
26076,MVIS,BUY,1,29.40,29.40,,-2.0893
26080,MVIS,BUY,1,29.35,29.35,,-2.2548
26117,MVIS,SELL,7,29.49,206.43,0.11,2.5067
26143,RIOT,BUY,1,42.03,42.03,,-2.0101
26166,CTRM,BUY,85,0.57,48.37,,-3.2199
26206,MVIS,BUY,1,29.36,29.36,,-2.2779
26207,MVIS,BUY,1,29.35,29.35,,-2.0972
26283,CTRM,BUY,83,0.57,47.14,,-3.8763
26301,UVXY,BUY,10,4.55,45.50,,-4.3589
26401,PLUG,SELL,2,29.61,59.22,0.30,2.5472
26444,MVIS,SELL,2,29.40,58.80,0.09,2.1553
26581,CTRM,BUY,83,0.57,47.14,,-2.8132
26582,CTRM,BUY,83,0.57,47.14,,-2.2770
26617,MVIS,BUY,1,29.15,29.15,,-2.0171
26645,MVIS,SELL,1,29.27,29.27,0.12,2.2208
26672,FCX,BUY,1,39.24,39.24,,-3.2070
26767,IPOE,BUY,2,17.18,34.36,,-3.4975
26772,NAKD,BUY,63,0.73,46.00,,-2.0010
26814,OCGN,BUY,4,10.99,43.96,,-2.3805
26815,OCGN,BUY,4,10.99,43.96,,-2.0000
26824,ZOM,BUY,36,1.22,43.92,,-2.3534
26825,ZOM,BUY,36,1.22,43.92,,-2.0426
